pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals,y2024_end,y2024_pnl_pct,y2025_end,y2025_pnl_pct,y2026_end,y2026_pnl_pct
ETH-USDT-SWAP,30m,4H,0.002,0.008,0.008,140.0,1.24,-99.114,1040,567,473,54.519,99.341,0.853,-4.068,4388,54.89,-60.79,7.47,-86.4,1.24,-83.39
ETH-USDT-SWAP,30m,4H,0.002,0.008,0.01,140.0,4.735,-96.618,1040,597,443,57.404,98.187,0.913,-3.965,4388,97.8,-30.14,20.32,-79.23,4.74,-76.69
ETH-USDT-SWAP,30m,4H,0.002,0.008,0.015,140.0,104.19,-25.579,1040,637,403,61.25,92.492,0.996,-1.05,4388,464.95,232.11,227.09,-51.16,104.19,-54.12
ETH-USDT-SWAP,30m,4H,0.002,0.008,0.02,140.0,686.992,390.709,1040,652,388,62.692,91.76,1.023,16.035,4388,510.01,264.29,656.27,28.68,686.99,4.68
ETH-USDT-SWAP,30m,4H,0.002,0.01,0.005,140.0,0.001,-99.999,1040,415,625,39.904,99.999,0.639,-4.104,4388,10.0,-92.86,0.03,-99.71,0.0,-96.4
ETH-USDT-SWAP,30m,4H,0.002,0.01,0.008,140.0,0.07,-99.95,1040,499,541,47.981,99.963,0.803,-4.102,4388,36.45,-73.96,0.51,-98.6,0.07,-86.37
ETH-USDT-SWAP,30m,4H,0.002,0.01,0.01,140.0,0.155,-99.889,1040,526,514,50.577,99.937,0.851,-4.099,4388,60.66,-56.67,0.82,-98.65,0.16,-81.08
ETH-USDT-SWAP,30m,4H,0.002,0.01,0.015,140.0,2.014,-98.562,1040,564,476,54.231,99.691,0.948,-4.045,4388,228.89,63.5,6.42,-97.2,2.01,-68.63
ETH-USDT-SWAP,30m,4H,0.002,0.01,0.02,140.0,23.83,-82.979,1040,580,460,55.769,96.538,0.974,-3.405,4388,312.09,122.92,36.08,-88.44,23.83,-33.95
ETH-USDT-SWAP,30m,4H,0.002,0.015,0.005,140.0,0.0,-100.0,1040,339,701,32.596,100.0,0.425,-4.104,4388,1.0,-99.29,0.0,-99.88,0.0,-99.58
ETH-USDT-SWAP,30m,4H,0.002,0.015,0.008,140.0,0.0,-100.0,1040,414,626,39.808,100.0,0.481,-4.104,4388,2.2,-98.43,0.0,-99.79,0.0,-98.54
ETH-USDT-SWAP,30m,4H,0.002,0.015,0.01,140.0,0.0,-100.0,1040,436,604,41.923,100.0,0.522,-4.104,4388,2.14,-98.47,0.0,-99.92,0.0,-97.35
ETH-USDT-SWAP,30m,4H,0.002,0.015,0.015,140.0,0.0,-100.0,1040,458,582,44.038,100.0,0.555,-4.104,4388,3.1,-97.78,0.0,-99.98,0.0,-97.27
ETH-USDT-SWAP,30m,4H,0.002,0.015,0.02,140.0,0.0,-100.0,1040,469,571,45.096,100.0,0.563,-4.104,4388,2.7,-98.07,0.0,-99.96,0.0,-95.64
ETH-USDT-SWAP,30m,4H,0.002,0.02,0.005,140.0,0.0,-100.0,1040,312,728,30.0,100.0,0.38,-4.104,4388,0.56,-99.6,0.0,-99.98,0.0,-99.82
ETH-USDT-SWAP,30m,4H,0.002,0.02,0.008,140.0,0.0,-100.0,1040,383,657,36.827,100.0,0.383,-4.104,4388,0.53,-99.62,0.0,-99.97,0.0,-99.65
ETH-USDT-SWAP,30m,4H,0.002,0.02,0.01,140.0,0.0,-100.0,1040,406,634,39.038,100.0,0.464,-4.104,4388,0.53,-99.62,0.0,-99.98,0.0,-99.5
ETH-USDT-SWAP,30m,4H,0.002,0.02,0.015,140.0,0.0,-100.0,1040,427,613,41.058,100.0,0.485,-4.104,4388,0.71,-99.49,0.0,-100.0,0.0,-99.43
ETH-USDT-SWAP,30m,4H,0.002,0.02,0.02,140.0,0.0,-100.0,1040,439,601,42.212,100.0,0.497,-4.104,4388,0.71,-99.5,0.0,-99.99,0.0,-99.15
ETH-USDT-SWAP,30m,4H,0.002,0.03,0.005,140.0,0.0,-100.0,1040,296,744,28.462,100.0,0.251,-4.104,4388,0.33,-99.77,0.0,-100.0,0.0,-99.95
ETH-USDT-SWAP,30m,4H,0.002,0.03,0.008,140.0,0.0,-100.0,1040,366,674,35.192,100.0,0.262,-4.104,4388,0.35,-99.75,0.0,-100.0,0.0,-99.93
ETH-USDT-SWAP,30m,4H,0.002,0.03,0.01,140.0,0.0,-100.0,1040,390,650,37.5,100.0,0.402,-4.104,4388,0.41,-99.71,0.0,-100.0,0.0,-99.89
ETH-USDT-SWAP,30m,4H,0.002,0.03,0.015,140.0,0.0,-100.0,1040,412,628,39.615,100.0,0.431,-4.104,4388,0.65,-99.54,0.0,-100.0,0.0,-99.83
ETH-USDT-SWAP,30m,4H,0.002,0.03,0.02,140.0,0.0,-100.0,1040,423,617,40.673,100.0,0.442,-4.104,4388,0.64,-99.54,0.0,-100.0,0.0,-99.74
ETH-USDT-SWAP,30m,4H,0.0025,0.006,0.005,140.0,1.955,-98.604,985,568,417,57.665,98.889,0.814,-4.047,4388,53.63,-61.69,12.57,-76.55,1.95,-84.46
ETH-USDT-SWAP,30m,4H,0.0025,0.006,0.008,140.0,367.443,162.459,985,661,324,67.107,81.692,1.054,6.667,4388,218.82,56.3,195.3,-10.75,367.44,88.15
ETH-USDT-SWAP,30m,4H,0.0025,0.006,0.01,140.0,2489.168,1677.977,985,693,292,70.355,78.107,1.107,68.864,4388,735.35,425.25,1084.24,47.44,2489.17,129.58
ETH-USDT-SWAP,30m,4H,0.0025,0.006,0.015,140.0,64152.47,45723.193,985,734,251,74.518,58.748,1.146,1876.465,4388,2247.7,1505.5,32915.7,1364.42,64152.47,94.9
ETH-USDT-SWAP,30m,4H,0.0025,0.006,0.02,140.0,697443.615,498074.011,985,752,233,76.345,58.147,1.199,20440.794,4388,2274.28,1524.48,122892.57,5303.59,697443.61,467.52
ETH-USDT-SWAP,30m,4H,0.0025,0.008,0.005,140.0,0.262,-99.813,985,476,509,48.325,99.824,0.765,-4.096,4388,34.13,-75.62,3.89,-88.59,0.26,-93.28
ETH-USDT-SWAP,30m,4H,0.0025,0.008,0.008,140.0,49.502,-64.642,985,566,419,57.462,88.511,0.955,-2.653,4388,91.62,-34.56,48.4,-47.17,49.5,2.28
ETH-USDT-SWAP,30m,4H,0.0025,0.008,0.01,140.0,253.551,81.108,985,595,390,60.406,90.592,1.018,3.329,4388,270.26,93.04,166.99,-38.21,253.55,51.84
ETH-USDT-SWAP,30m,4H,0.0025,0.008,0.015,140.0,2612.596,1766.14,985,630,355,63.959,86.729,1.054,72.482,4388,655.99,368.56,2234.54,240.64,2612.6,16.92
ETH-USDT-SWAP,30m,4H,0.0025,0.008,0.02,140.0,26893.456,19109.611,985,647,338,65.685,84.13,1.073,784.252,4388,836.54,497.53,10684.59,1177.24,26893.46,151.7
ETH-USDT-SWAP,30m,4H,0.0025,0.01,0.005,140.0,0.016,-99.989,985,411,574,41.726,99.99,0.755,-4.103,4388,33.14,-76.33,0.39,-98.82,0.02,-95.87
ETH-USDT-SWAP,30m,4H,0.0025,0.01,0.008,140.0,0.565,-99.596,985,487,498,49.442,99.74,0.868,-4.087,4388,72.22,-48.41,1.81,-97.5,0.57,-68.76
ETH-USDT-SWAP,30m,4H,0.0025,0.01,0.01,140.0,1.655,-98.818,985,514,471,52.183,99.619,0.93,-4.055,4388,209.38,49.56,3.63,-98.26,1.65,-54.45
ETH-USDT-SWAP,30m,4H,0.0025,0.01,0.015,140.0,9.464,-93.24,985,549,436,55.736,99.319,0.976,-3.827,4388,555.46,296.76,21.75,-96.09,9.46,-56.48
ETH-USDT-SWAP,30m,4H,0.0025,0.01,0.02,140.0,174.672,24.766,985,565,420,57.36,95.154,1.002,1.016,4388,964.44,588.89,178.6,-81.48,174.67,-2.2
ETH-USDT-SWAP,30m,4H,0.0025,0.015,0.005,140.0,0.0,-100.0,985,335,650,34.01,100.0,0.46,-4.104,4388,4.66,-96.67,0.01,-99.81,0.0,-99.07
ETH-USDT-SWAP,30m,4H,0.0025,0.015,0.008,140.0,0.0,-100.0,985,396,589,40.203,100.0,0.497,-4.104,4388,4.69,-96.65,0.0,-99.9,0.0,-95.13
ETH-USDT-SWAP,30m,4H,0.0025,0.015,0.01,140.0,0.0,-100.0,985,416,569,42.234,100.0,0.576,-4.104,4388,6.67,-95.24,0.0,-99.96,0.0,-93.95
ETH-USDT-SWAP,30m,4H,0.0025,0.015,0.015,140.0,0.0,-100.0,985,439,546,44.569,100.0,0.586,-4.104,4388,7.25,-94.82,0.0,-99.98,0.0,-95.39
ETH-USDT-SWAP,30m,4H,0.0025,0.015,0.02,140.0,0.0,-100.0,985,450,535,45.685,100.0,0.59,-4.104,4388,7.45,-94.68,0.0,-99.96,0.0,-91.94
ETH-USDT-SWAP,30m,4H,0.0025,0.02,0.005,140.0,0.0,-100.0,985,304,681,30.863,100.0,0.375,-4.104,4388,1.68,-98.8,0.0,-99.98,0.0,-99.59
ETH-USDT-SWAP,30m,4H,0.0025,0.02,0.008,140.0,0.0,-100.0,985,364,621,36.954,100.0,0.367,-4.104,4388,1.06,-99.24,0.0,-99.98,0.0,-99.0
ETH-USDT-SWAP,30m,4H,0.0025,0.02,0.01,140.0,0.0,-100.0,985,385,600,39.086,100.0,0.472,-4.104,4388,1.55,-98.89,0.0,-99.99,0.0,-98.56
ETH-USDT-SWAP,30m,4H,0.0025,0.02,0.015,140.0,0.0,-100.0,985,406,579,41.218,100.0,0.474,-4.104,4388,1.6,-98.86,0.0,-100.0,0.0,-98.91
ETH-USDT-SWAP,30m,4H,0.0025,0.02,0.02,140.0,0.0,-100.0,985,417,568,42.335,100.0,0.487,-4.104,4388,1.61,-98.85,0.0,-99.99,0.0,-97.85
ETH-USDT-SWAP,30m,4H,0.0025,0.03,0.005,140.0,0.0,-100.0,985,288,697,29.239,100.0,0.308,-4.104,4388,1.17,-99.17,0.0,-100.0,0.0,-99.88
ETH-USDT-SWAP,30m,4H,0.0025,0.03,0.008,140.0,0.0,-100.0,985,347,638,35.228,100.0,0.31,-4.104,4388,0.83,-99.41,0.0,-100.0,0.0,-99.81
ETH-USDT-SWAP,30m,4H,0.0025,0.03,0.01,140.0,0.0,-100.0,985,369,616,37.462,100.0,0.465,-4.104,4388,1.44,-98.97,0.0,-100.0,0.0,-99.68
ETH-USDT-SWAP,30m,4H,0.0025,0.03,0.015,140.0,0.0,-100.0,985,392,593,39.797,100.0,0.481,-4.104,4388,1.76,-98.74,0.0,-100.0,0.0,-99.67
ETH-USDT-SWAP,30m,4H,0.0025,0.03,0.02,140.0,0.0,-100.0,985,401,584,40.711,100.0,0.49,-4.104,4388,1.76,-98.74,0.0,-100.0,0.0,-99.34
ETH-USDT-SWAP,30m,4H,0.003,0.006,0.005,140.0,4.655,-96.675,918,542,376,59.041,97.469,0.765,-3.968,4388,29.08,-79.23,13.51,-53.53,4.65,-65.55
ETH-USDT-SWAP,30m,4H,0.003,0.006,0.008,140.0,674.655,381.896,918,631,287,68.736,75.334,1.093,15.673,4388,163.07,16.48,391.6,140.14,674.66,72.28
ETH-USDT-SWAP,30m,4H,0.003,0.006,0.01,140.0,3226.818,2204.87,918,659,259,71.786,82.821,1.127,90.487,4388,520.69,271.92,1533.5,194.51,3226.82,110.42
ETH-USDT-SWAP,30m,4H,0.003,0.006,0.015,140.0,106216.139,75768.67,918,700,218,76.253,61.154,1.171,3109.521,4388,1130.28,707.34,34186.82,2924.64,106216.14,210.69
ETH-USDT-SWAP,30m,4H,0.003,0.006,0.02,140.0,708972.5,506308.928,918,715,203,77.887,56.101,1.191,20778.752,4388,1216.5,768.93,166277.88,13568.54,708972.5,326.38
ETH-USDT-SWAP,30m,4H,0.003,0.008,0.005,140.0,1.416,-98.988,918,459,459,50.0,99.104,0.774,-4.062,4388,38.8,-72.28,8.13,-79.05,1.42,-82.58
ETH-USDT-SWAP,30m,4H,0.003,0.008,0.008,140.0,165.749,18.392,918,542,376,59.041,84.722,1.007,0.755,4388,194.53,38.95,149.44,-23.18,165.75,10.91
ETH-USDT-SWAP,30m,4H,0.003,0.008,0.01,140.0,547.268,290.906,918,567,351,61.765,88.89,1.038,11.939,4388,481.72,244.09,407.39,-15.43,547.27,34.34
ETH-USDT-SWAP,30m,4H,0.003,0.008,0.015,140.0,4804.628,3331.877,918,603,315,65.686,83.705,1.066,136.739,4388,983.04,602.17,3171.98,222.67,4804.63,51.47
ETH-USDT-SWAP,30m,4H,0.003,0.008,0.02,140.0,29896.88,21254.915,918,618,300,67.32,80.596,1.073,872.295,4388,1289.14,820.81,16072.11,1146.73,29896.88,86.02
ETH-USDT-SWAP,30m,4H,0.003,0.01,0.005,140.0,0.07,-99.95,918,392,526,42.702,99.955,0.692,-4.102,4388,24.04,-82.83,0.86,-96.44,0.07,-91.86
ETH-USDT-SWAP,30m,4H,0.003,0.01,0.008,140.0,2.761,-98.028,918,465,453,50.654,98.798,0.894,-4.023,4388,107.91,-22.92,8.56,-92.06,2.76,-67.77
ETH-USDT-SWAP,30m,4H,0.003,0.01,0.01,140.0,9.556,-93.174,918,491,427,53.486,98.523,0.955,-3.824,4388,272.09,94.35,22.47,-91.74,9.56,-57.46
ETH-USDT-SWAP,30m,4H,0.003,0.01,0.015,140.0,52.501,-62.499,918,523,395,56.972,95.867,0.987,-2.565,4388,477.74,241.24,92.61,-80.62,52.5,-43.31
ETH-USDT-SWAP,30m,4H,0.003,0.01,0.02,140.0,320.116,128.654,918,536,382,58.388,90.688,1.01,5.28,4388,746.61,433.29,382.92,-48.71,320.12,-16.4
ETH-USDT-SWAP,30m,4H,0.003,0.015,0.005,140.0,0.0,-100.0,918,318,600,34.641,100.0,0.435,-4.104,4388,3.96,-97.17,0.01,-99.71,0.0,-98.09
ETH-USDT-SWAP,30m,4H,0.003,0.015,0.008,140.0,0.0,-100.0,918,373,545,40.632,100.0,0.479,-4.104,4388,5.52,-96.06,0.01,-99.91,0.0,-92.92
ETH-USDT-SWAP,30m,4H,0.003,0.015,0.01,140.0,0.0,-100.0,918,397,521,43.246,100.0,0.661,-4.104,4388,11.11,-92.07,0.01,-99.93,0.0,-93.76
ETH-USDT-SWAP,30m,4H,0.003,0.015,0.015,140.0,0.0,-100.0,918,417,501,45.425,100.0,0.64,-4.104,4388,10.02,-92.84,0.0,-99.97,0.0,-94.35
ETH-USDT-SWAP,30m,4H,0.003,0.015,0.02,140.0,0.0,-100.0,918,427,491,46.514,100.0,0.667,-4.104,4388,12.47,-91.09,0.01,-99.95,0.0,-94.25
ETH-USDT-SWAP,30m,4H,0.003,0.02,0.005,140.0,0.0,-100.0,918,287,631,31.264,100.0,0.326,-4.104,4388,1.21,-99.14,0.0,-99.97,0.0,-99.33
ETH-USDT-SWAP,30m,4H,0.003,0.02,0.008,140.0,0.0,-100.0,918,344,574,37.473,100.0,0.359,-4.104,4388,1.61,-98.85,0.0,-99.98,0.0,-98.51
ETH-USDT-SWAP,30m,4H,0.003,0.02,0.01,140.0,0.0,-100.0,918,363,555,39.542,100.0,0.474,-4.104,4388,1.98,-98.59,0.0,-99.99,0.0,-98.59
ETH-USDT-SWAP,30m,4H,0.003,0.02,0.015,140.0,0.0,-100.0,918,381,537,41.503,100.0,0.455,-4.104,4388,1.41,-99.0,0.0,-100.0,0.0,-98.66
ETH-USDT-SWAP,30m,4H,0.003,0.02,0.02,140.0,0.0,-100.0,918,390,528,42.484,100.0,0.472,-4.104,4388,1.45,-98.96,0.0,-100.0,0.0,-98.47
ETH-USDT-SWAP,30m,4H,0.003,0.03,0.005,140.0,0.0,-100.0,918,274,644,29.847,100.0,0.3,-4.104,4388,1.13,-99.19,0.0,-99.99,0.0,-99.89
ETH-USDT-SWAP,30m,4H,0.003,0.03,0.008,140.0,0.0,-100.0,918,332,586,36.166,100.0,0.349,-4.104,4388,1.83,-98.7,0.0,-100.0,0.0,-99.63
ETH-USDT-SWAP,30m,4H,0.003,0.03,0.01,140.0,0.0,-100.0,918,353,565,38.453,100.0,0.512,-4.104,4388,2.64,-98.11,0.0,-100.0,0.0,-99.47
ETH-USDT-SWAP,30m,4H,0.003,0.03,0.015,140.0,0.0,-100.0,918,372,546,40.523,100.0,0.492,-4.104,4388,2.03,-98.55,0.0,-100.0,0.0,-99.46
ETH-USDT-SWAP,30m,4H,0.003,0.03,0.02,140.0,0.0,-100.0,918,380,538,41.394,100.0,0.504,-4.104,4388,2.1,-98.5,0.0,-100.0,0.0,-99.39
ETH-USDT-SWAP,30m,4H,0.004,0.006,0.005,140.0,86.557,-38.173,826,516,310,62.47,73.154,0.967,-1.567,4388,86.74,-38.05,88.19,1.68,86.56,-1.85
ETH-USDT-SWAP,30m,4H,0.004,0.006,0.008,140.0,2656.718,1797.656,826,590,236,71.429,67.414,1.13,73.775,4388,393.68,181.2,1283.78,226.1,2656.72,106.95
ETH-USDT-SWAP,30m,4H,0.004,0.006,0.01,140.0,10438.004,7355.717,826,615,211,74.455,68.493,1.156,301.876,4388,1199.34,756.67,3952.1,229.52,10438.0,164.11
ETH-USDT-SWAP,30m,4H,0.004,0.006,0.015,140.0,932419.652,665914.037,826,660,166,79.903,59.632,1.252,27328.893,4388,3683.02,2530.73,169851.78,4511.75,932419.65,448.96
ETH-USDT-SWAP,30m,4H,0.004,0.006,0.02,140.0,12090252.402,8635794.573,826,677,149,81.961,48.164,1.316,354410.174,4388,5671.08,3950.77,1306108.65,22931.03,12090252.4,825.67
ETH-USDT-SWAP,30m,4H,0.004,0.008,0.005,140.0,62.227,-55.552,826,448,378,54.237,83.161,0.941,-2.28,4388,57.08,-59.23,60.51,6.01,62.23,2.84
ETH-USDT-SWAP,30m,4H,0.004,0.008,0.008,140.0,1461.826,944.161,826,513,313,62.107,76.554,1.114,38.748,4388,222.3,58.78,533.69,140.08,1461.83,173.91
ETH-USDT-SWAP,30m,4H,0.004,0.008,0.01,140.0,4511.816,3122.726,826,538,288,65.133,73.288,1.128,128.156,4388,696.02,397.16,1335.61,91.89,4511.82,237.81
ETH-USDT-SWAP,30m,4H,0.004,0.008,0.015,140.0,221873.677,158381.198,826,579,247,70.097,67.119,1.192,6499.912,4388,1604.64,1046.17,31132.96,1840.18,221873.68,612.66
ETH-USDT-SWAP,30m,4H,0.004,0.008,0.02,140.0,2949231.075,2106493.625,826,595,231,72.034,56.149,1.238,86449.807,4388,2289.5,1535.36,235895.85,10203.37,2949231.08,1150.23
ETH-USDT-SWAP,30m,4H,0.004,0.01,0.005,140.0,7.598,-94.573,826,394,432,47.7,95.622,0.842,-3.881,4388,50.99,-63.58,17.06,-66.55,7.6,-55.46
ETH-USDT-SWAP,30m,4H,0.004,0.01,0.008,140.0,97.996,-30.003,826,455,371,55.085,85.218,0.987,-1.231,4388,178.99,27.85,93.45,-47.79,98.0,4.87
ETH-USDT-SWAP,30m,4H,0.004,0.01,0.01,140.0,218.525,56.09,826,479,347,57.99,88.579,1.011,2.302,4388,464.04,231.45,184.82,-60.17,218.53,18.24
ETH-USDT-SWAP,30m,4H,0.004,0.01,0.015,140.0,4309.335,2978.096,826,515,311,62.349,80.981,1.068,122.22,4388,1065.77,661.26,1639.53,53.84,4309.33,162.84
ETH-USDT-SWAP,30m,4H,0.004,0.01,0.02,140.0,12932.629,9137.592,826,526,300,63.68,81.109,1.082,375.004,4388,1111.8,694.14,3783.18,240.27,12932.63,241.85
ETH-USDT-SWAP,30m,4H,0.004,0.015,0.005,140.0,0.052,-99.963,826,323,503,39.104,99.967,0.577,-4.102,4388,11.15,-92.04,0.63,-94.32,0.05,-91.78
ETH-USDT-SWAP,30m,4H,0.004,0.015,0.008,140.0,0.118,-99.915,826,375,451,45.4,99.934,0.655,-4.1,4388,17.38,-87.58,0.44,-97.48,0.12,-72.94
ETH-USDT-SWAP,30m,4H,0.004,0.015,0.01,140.0,0.147,-99.895,826,399,427,48.305,99.933,0.751,-4.1,4388,35.34,-74.76,0.51,-98.57,0.15,-70.86
ETH-USDT-SWAP,30m,4H,0.004,0.015,0.015,140.0,0.087,-99.938,826,419,407,50.726,99.962,0.739,-4.101,4388,31.99,-77.15,0.22,-99.33,0.09,-59.74
ETH-USDT-SWAP,30m,4H,0.004,0.015,0.02,140.0,0.268,-99.808,826,432,394,52.3,99.882,0.764,-4.096,4388,28.99,-79.29,0.59,-97.96,0.27,-54.57
ETH-USDT-SWAP,30m,4H,0.004,0.02,0.005,140.0,0.0,-100.0,826,289,537,34.988,100.0,0.408,-4.104,4388,2.75,-98.04,0.01,-99.55,0.0,-96.97
ETH-USDT-SWAP,30m,4H,0.004,0.02,0.008,140.0,0.0,-100.0,826,341,485,41.283,100.0,0.488,-4.104,4388,3.54,-97.47,0.01,-99.8,0.0,-93.93
ETH-USDT-SWAP,30m,4H,0.004,0.02,0.01,140.0,0.0,-100.0,826,358,468,43.341,100.0,0.508,-4.104,4388,4.48,-96.8,0.0,-99.94,0.0,-94.77
ETH-USDT-SWAP,30m,4H,0.004,0.02,0.015,140.0,0.0,-100.0,826,376,450,45.521,100.0,0.488,-4.104,4388,3.67,-97.38,0.0,-99.98,0.0,-93.12
ETH-USDT-SWAP,30m,4H,0.004,0.02,0.02,140.0,0.0,-100.0,826,387,439,46.852,100.0,0.505,-4.104,4388,3.14,-97.75,0.0,-99.96,0.0,-92.69
ETH-USDT-SWAP,30m,4H,0.004,0.03,0.005,140.0,0.0,-100.0,826,278,548,33.656,100.0,0.39,-4.104,4388,3.11,-97.78,0.0,-99.91,0.0,-99.32
ETH-USDT-SWAP,30m,4H,0.004,0.03,0.008,140.0,0.0,-100.0,826,332,494,40.194,100.0,0.523,-4.104,4388,5.13,-96.33,0.0,-99.97,0.0,-98.15
ETH-USDT-SWAP,30m,4H,0.004,0.03,0.01,140.0,0.0,-100.0,826,349,477,42.252,100.0,0.558,-4.104,4388,7.05,-94.96,0.0,-99.99,0.0,-97.83
ETH-USDT-SWAP,30m,4H,0.004,0.03,0.015,140.0,0.0,-100.0,826,369,457,44.673,100.0,0.538,-4.104,4388,6.26,-95.53,0.0,-100.0,0.0,-96.61
ETH-USDT-SWAP,30m,4H,0.004,0.03,0.02,140.0,0.0,-100.0,826,378,448,45.763,100.0,0.55,-4.104,4388,5.37,-96.16,0.0,-99.99,0.0,-96.46
ETH-USDT-SWAP,30m,4H,0.005,0.006,0.005,140.0,34.975,-75.018,734,455,279,61.989,85.457,0.902,-3.079,4388,103.23,-26.27,24.02,-76.73,34.97,45.59
ETH-USDT-SWAP,30m,4H,0.005,0.006,0.008,140.0,1496.175,968.697,734,531,203,72.343,81.988,1.113,39.755,4388,758.14,441.53,637.58,-15.9,1496.18,134.67
ETH-USDT-SWAP,30m,4H,0.005,0.006,0.01,140.0,3239.845,2214.175,734,553,181,75.341,85.219,1.144,90.869,4388,1487.41,962.44,981.47,-34.01,3239.84,230.1
ETH-USDT-SWAP,30m,4H,0.005,0.006,0.015,140.0,248382.697,177316.212,734,597,137,81.335,68.305,1.326,7276.999,4388,4253.75,2938.4,37457.62,780.58,248382.7,563.1
ETH-USDT-SWAP,30m,4H,0.005,0.006,0.02,140.0,1387350.232,990864.451,734,613,121,83.515,62.208,1.444,40664.752,4388,5353.4,3723.85,149880.0,2699.72,1387350.23,825.64
ETH-USDT-SWAP,30m,4H,0.005,0.008,0.005,140.0,90.127,-35.623,734,400,334,54.496,79.266,0.974,-1.462,4388,142.41,1.72,49.51,-65.24,90.13,82.04
ETH-USDT-SWAP,30m,4H,0.005,0.008,0.008,140.0,2481.075,1672.196,734,468,266,63.76,79.588,1.112,68.626,4388,954.25,581.61,751.72,-21.22,2481.07,230.05
ETH-USDT-SWAP,30m,4H,0.005,0.008,0.01,140.0,6253.597,4366.855,734,489,245,66.621,80.712,1.133,179.214,4388,1707.48,1119.63,1452.72,-14.92,6253.6,330.48
ETH-USDT-SWAP,30m,4H,0.005,0.008,0.015,140.0,214211.684,152908.346,734,526,208,71.662,68.456,1.214,6275.308,4388,2868.51,1948.94,26487.13,823.37,214211.68,708.74
ETH-USDT-SWAP,30m,4H,0.005,0.008,0.02,140.0,891743.828,636859.877,734,539,195,73.433,62.007,1.209,26136.52,4388,3721.05,2557.89,108342.59,2811.61,891743.83,723.08
ETH-USDT-SWAP,30m,4H,0.005,0.01,0.005,140.0,54.966,-60.739,734,362,372,49.319,81.759,0.957,-2.493,4388,141.11,0.79,43.45,-69.21,54.97,26.5
ETH-USDT-SWAP,30m,4H,0.005,0.01,0.008,140.0,861.605,515.432,734,422,312,57.493,85.466,1.058,21.153,4388,693.29,395.21,298.34,-56.97,861.6,188.8
ETH-USDT-SWAP,30m,4H,0.005,0.01,0.01,140.0,825.533,489.667,734,439,295,59.809,85.97,1.046,20.096,4388,1208.86,763.47,285.64,-76.37,825.53,189.02
ETH-USDT-SWAP,30m,4H,0.005,0.01,0.015,140.0,22653.027,16080.733,734,474,260,64.578,77.064,1.128,659.948,4388,2178.1,1455.79,4622.3,112.22,22653.03,390.08
ETH-USDT-SWAP,30m,4H,0.005,0.01,0.02,140.0,46385.129,33032.235,734,485,249,66.076,76.97,1.117,1355.632,4388,3089.44,2106.74,9742.51,215.35,46385.13,376.11
ETH-USDT-SWAP,30m,4H,0.005,0.015,0.005,140.0,0.805,-99.425,734,303,431,41.281,99.492,0.745,-4.08,4388,39.1,-72.07,1.39,-96.43,0.81,-42.25
ETH-USDT-SWAP,30m,4H,0.005,0.015,0.008,140.0,2.174,-98.447,734,353,381,48.093,99.212,0.857,-4.04,4388,75.66,-45.95,2.03,-97.32,2.17,7.32
ETH-USDT-SWAP,30m,4H,0.005,0.015,0.01,140.0,1.365,-99.025,734,371,363,50.545,99.579,0.858,-4.064,4388,94.62,-32.42,1.26,-98.66,1.36,7.97
ETH-USDT-SWAP,30m,4H,0.005,0.015,0.015,140.0,1.968,-98.594,734,389,345,52.997,99.464,0.868,-4.046,4388,100.3,-28.36,1.24,-98.76,1.97,58.75
ETH-USDT-SWAP,30m,4H,0.005,0.015,0.02,140.0,7.619,-94.558,734,402,332,54.768,98.784,0.92,-3.881,4388,140.93,0.67,4.74,-96.64,7.62,60.72
ETH-USDT-SWAP,30m,4H,0.005,0.02,0.005,140.0,0.008,-99.995,734,270,464,36.785,99.995,0.598,-4.104,4388,15.37,-89.02,0.04,-99.76,0.01,-79.4
ETH-USDT-SWAP,30m,4H,0.005,0.02,0.008,140.0,0.005,-99.996,734,314,420,42.779,99.997,0.695,-4.104,4388,20.26,-85.53,0.01,-99.93,0.01,-64.17
ETH-USDT-SWAP,30m,4H,0.005,0.02,0.01,140.0,0.002,-99.998,734,330,404,44.959,99.999,0.681,-4.104,4388,20.67,-85.24,0.01,-99.96,0.0,-71.68
ETH-USDT-SWAP,30m,4H,0.005,0.02,0.015,140.0,0.001,-100.0,734,344,390,46.866,100.0,0.639,-4.104,4388,13.55,-90.32,0.0,-99.99,0.0,-71.02
ETH-USDT-SWAP,30m,4H,0.005,0.02,0.02,140.0,0.001,-99.999,734,355,379,48.365,99.999,0.661,-4.104,4388,11.91,-91.49,0.0,-99.96,0.0,-74.65
ETH-USDT-SWAP,30m,4H,0.005,0.03,0.005,140.0,0.0,-100.0,734,260,474,35.422,100.0,0.459,-4.104,4388,7.55,-94.61,0.01,-99.93,0.0,-96.53
ETH-USDT-SWAP,30m,4H,0.005,0.03,0.008,140.0,0.0,-100.0,734,305,429,41.553,100.0,0.632,-4.104,4388,12.32,-91.2,0.0,-99.98,0.0,-90.44
ETH-USDT-SWAP,30m,4H,0.005,0.03,0.01,140.0,0.0,-100.0,734,321,413,43.733,100.0,0.618,-4.104,4388,13.33,-90.48,0.0,-99.99,0.0,-92.78
